Id,SalePrice
1748,115020.8046875
1749,105331.71875
1750,95957.4921875
1751,128961.3671875
1752,81882.671875
1753,100657.484375
1754,132727.8125
1755,110399.5390625
1756,84460.5546875
1757,81820.84375
1758,90707.3671875
1759,98141.296875
1760,126576.59375
1761,110080.7734375
1762,93638.859375
1763,101777.3984375
1764,78379.5703125
1765,109325.203125
1766,116601.2578125
1767,147702.59375
1768,90143.5546875
1769,132405.421875
1770,99749.2734375
1771,90011.515625
1772,89461.2421875
1773,93382.6484375
1774,96456.6171875
1775,88551.984375
1776,72347.53125
1777,70104.984375
1778,95509.6796875
1779,70598.4453125
1780,116169.1640625
1781,82049.171875
1782,64178.81640625
1783,91099.4765625
1784,66540.3671875
1785,72232.265625
1786,84416.265625
1787,104120.953125
1788,41165.41796875
1789,66655.0078125
1790,61713.1015625
1791,108048.953125
1792,96900.28125
1793,102882.4921875
1794,105748.515625
1795,93809.8515625
1796,80579.1484375
1797,83674.703125
1798,84750.9453125
1799,73658.53125
1800,67842.28125
1801,84167.953125
1802,103088.8359375
1803,90646.140625
1804,96465.4453125
1805,97052.3203125
1806,87986.546875
1807,67094.5546875
1808,73318.1328125
1809,69992.6875
1810,80051.640625
1811,47615.33984375
1812,58070.76171875
1813,78289.1015625
1814,59656.47265625
1815,44587.4140625
1816,63502.7734375
1817,58172.30859375
1818,66099.9765625
1819,90268.6328125
1820,53957.1015625
1821,69597.4453125
1822,93555.7578125
1823,40437.13671875
1824,84671.53125
1825,73839.9921875
1826,60124.6484375
1827,83255.140625
1828,79028.7421875
1829,77208.71875
1830,79147.0859375
1831,92202.7734375
1832,64054.3203125
1833,67205.15625
1834,81440.5546875
1835,93448.21875
1836,80539.1953125
1837,54859.4609375
1838,72040.2578125
1839,73839.7109375
1840,101625.21875
1841,98378.5625
1842,63392.6484375
1843,101133.296875
1844,91245.375
1845,80130.84375
1846,106764.484375
1847,84463.375
1848,41543.91015625
1849,64634.6953125
1850,84066.5546875
1851,82838.078125
1852,92550.671875
1853,96672.75
1854,125195.140625
1855,96583.546875
1856,138747.921875
1857,80281.765625
1858,81167.625
1859,77404.2421875
1860,113857.40625
1861,77404.2421875
1862,167485.359375
1863,167485.359375
1864,167485.359375
1865,215757.609375
1866,234794.40625
1867,198333.125
1868,199643.859375
1869,152807.828125
1870,174987.484375
1871,189557.328125
1872,111790.1953125
1873,154699.046875
1874,103646.3046875
1875,147078.21875
1876,116871.34375
1877,143898.359375
1878,160472.0625
1879,87194.4921875
1880,93979.8984375
1881,148889.578125
1882,159357.546875
1883,125434.875
1884,126792.734375
1885,175714.078125
1886,183565.0
1887,152576.578125
1888,190611.265625
1889,110404.2734375
1890,82520.3984375
1891,101557.109375
1892,74334.71875
1893,76834.625
1894,89359.859375
1895,95467.875
1896,76274.8671875
1897,80115.9453125
1898,75453.0625
1899,102006.8203125
1900,97126.765625
1901,85407.265625
1902,90724.1484375
1903,102849.7265625
1904,98709.2734375
1905,114590.078125
1906,101967.4296875
1907,114628.7734375
1908,90830.8046875
1909,100845.6171875
1910,95673.3125
1911,102979.4765625
1912,176296.1875
1913,84977.0703125
1914,54176.96484375
1915,185530.0
1916,42312.69921875
1917,167259.1875
1918,97764.4609375
1919,110475.0546875
1920,119917.8203125
1921,238861.546875
1922,200328.75
1923,109531.3125
1924,155845.921875
1925,121244.625
1926,234960.390625
1927,84142.5859375
1928,120195.359375
1929,80186.421875
1930,94479.6328125
1931,115275.1328125
1932,93734.1953125
1933,96806.34375
1934,117125.9609375
1935,110861.015625
1936,109549.90625
1937,112709.2109375
1938,119309.4765625
1939,183437.78125
1940,150170.140625
1941,116455.234375
1942,106347.84375
1943,162048.546875
1944,177961.59375
1945,212352.453125
1946,111138.046875
1947,207833.296875
1948,109603.3046875
1949,154480.265625
1950,132172.28125
1951,159239.96875
1952,147849.4375
1953,117400.171875
1954,121919.2109375
1955,82450.4609375
1956,148273.75
1957,123328.25
1958,176430.234375
1959,93315.4375
1960,74931.8125
1961,89091.140625
1962,70989.421875
1963,70740.71875
1964,75194.671875
1965,98779.4296875
1966,117946.8046875
1967,174714.84375
1968,203069.96875
1969,229235.796875
1970,225871.9375
1971,209993.984375
1972,201037.265625
1973,153678.265625
1974,171499.359375
1975,239721.875
1976,189455.578125
1977,185271.328125
1978,197134.1875
1979,237561.640625
1980,150146.515625
1981,226497.28125
1982,175203.0625
1983,175203.0625
1984,118019.3828125
1985,154724.578125
1986,155228.859375
1987,145875.484375
1988,113874.34375
1989,127226.7265625
1990,127680.953125
1991,156598.734375
1992,127996.9609375
1993,122562.4921875
1994,133795.46875
1995,127735.3984375
1996,166839.875
1997,200671.40625
1998,214268.9375
1999,149363.15625
2000,175657.625
2001,150786.796875
2002,161399.234375
2003,189333.828125
2004,165277.296875
2005,172280.46875
2006,171199.828125
2007,189254.9375
2008,139458.171875
2009,112005.3359375
2010,119409.53125
2011,104766.4921875
2012,137994.421875
2013,109940.3984375
2014,109878.8671875
2015,122069.9921875
2016,113122.2890625
2017,119289.7890625
2018,88610.015625
2019,107068.0234375
2020,82230.28125
2021,81767.4921875
2022,126080.2265625
2023,93646.3671875
2024,115618.859375
2025,210755.78125
2026,136871.84375
2027,100825.328125
2028,120469.96875
2029,108267.3125
2030,193199.984375
2031,188053.125
2032,188865.859375
2033,189600.34375
2034,113558.109375
2035,133800.96875
2036,134185.21875
2037,134185.984375
2038,172133.640625
2039,162362.875
2040,154971.1875
2041,176756.96875
2042,127452.1171875
2043,106557.28125
2044,118744.9765625
2045,136577.6875
2046,100199.7734375
2047,86167.5546875
2048,102800.890625
2049,101302.7109375
2050,102778.734375
2051,67665.234375
2052,95160.0078125
2053,104054.7421875
2054,55890.9140625
2055,96640.671875
2056,89201.40625
2057,80439.0234375
2058,124855.921875
2059,99394.6953125
2060,111672.2421875
2061,109692.3984375
2062,89520.4765625
2063,70344.875
2064,91217.0078125
2065,80586.4453125
2066,101584.4296875
2067,79133.125
2068,95960.0546875
2069,60125.05078125
2070,66981.84375
2071,74823.984375
2072,82461.6328125
2073,89117.0546875
2074,145979.578125
2075,113960.4921875
2076,87802.640625
2077,91065.6796875
2078,85913.59375
2079,80895.21875
2080,83357.546875
2081,83443.453125
2082,88775.3828125
2083,85144.1796875
2084,76950.1171875
2085,90528.9921875
2086,83623.0078125
2087,94810.078125
2088,75858.328125
2089,66829.796875
2090,86129.7578125
2091,68118.9765625
2092,80260.7109375
2093,75276.96875
2094,101244.375
2095,93950.234375
2096,57239.9609375
2097,69591.46875
2098,87231.3359375
2099,45428.55078125
2100,57811.71484375
2101,85030.25
2102,80181.375
2103,71860.6171875
2104,74104.109375
2105,71034.59375
2106,49767.8984375
2107,115802.8125
2108,81678.875
2109,85923.75
2110,86685.078125
2111,80357.671875
2112,82126.59375
2113,82225.8046875
2114,79513.9375
2115,96577.8359375
2116,92785.1328125
2117,101309.859375
2118,82577.234375
2119,67069.796875
2120,84272.84375
2121,55320.26953125
2122,56851.14453125
2123,67824.8125
2124,99355.0859375
2125,78186.734375
2126,95341.859375
2127,88038.4140625
2128,68392.828125
2129,74607.015625
2130,77554.9765625
2131,100226.4375
2132,81868.8515625
2133,89608.5390625
2134,80172.203125
2135,77576.5
2136,42437.4921875
2137,94020.328125
2138,86496.8828125
2139,106159.1640625
2140,94015.84375
2141,91252.7734375
2142,87480.1796875
2143,103988.078125
2144,78820.328125
2145,93250.0546875
2146,98245.8984375
2147,97719.90625
2148,74794.4453125
2149,90752.2734375
2150,147930.8125
2151,86912.640625
2152,110541.765625
2153,100103.6875
2154,82018.734375
2155,93538.0078125
2156,129280.296875
2157,162025.21875
2158,127423.4375
2159,122165.9609375
2160,124516.5546875
2161,194171.390625
2162,235781.265625
2163,238222.96875
2164,182840.453125
2165,110099.78125
2166,104875.6484375
2167,155293.40625
2168,113797.15625
2169,123805.984375
2170,126852.4765625
2171,94887.9609375
2172,108337.65625
2173,101488.2734375
2174,149426.421875
2175,196403.640625
2176,195984.71875
2177,147753.59375
2178,150521.140625
2179,108614.484375
2180,137982.453125
2181,140141.1875
2182,154839.5625
2183,147872.0
2184,89169.765625
2185,78224.09375
2186,115630.1015625
2187,113207.65625
2188,107496.921875
2189,96107.78125
2190,58293.0390625
2191,58293.0390625
2192,66999.3515625
2193,75414.71875
2194,67969.53125
2195,70054.390625
2196,61107.828125
2197,75711.46875
2198,101903.8515625
2199,84597.84375
2200,74729.421875
2201,87527.9140625
2202,118518.25
2203,85918.921875
2204,94736.7734375
2205,70628.4140625
2206,91834.3828125
2207,113020.171875
2208,129841.0078125
2209,111763.7578125
2210,90832.3671875
2211,88666.7421875
2212,87829.1015625
2213,60952.71875
2214,81067.1328125
2215,74662.7421875
2216,87554.796875
2217,50712.80859375
2218,50025.90625
2219,66148.09375
2220,53900.8359375
2221,187574.703125
2222,157200.25
2223,162249.109375
2224,141268.34375
2225,77165.734375
2226,121349.078125
2227,140874.15625
2228,172911.875
2229,153761.234375
2230,87740.4453125
2231,132930.234375
2232,133161.921875
2233,128374.703125
2234,165945.53125
2235,129213.8671875
2236,190217.21875
2237,213201.875
2238,149885.421875
2239,96755.2109375
2240,122805.6171875
2241,93948.171875
2242,98231.84375
2243,82778.140625
2244,73309.328125
2245,68381.875
2246,90917.7265625
2247,80257.8828125
2248,89787.40625
2249,94445.671875
2250,97446.859375
2251,59678.20703125
2252,117229.5546875
2253,103121.1875
2254,103024.65625
2255,116459.8984375
2256,114266.515625
2257,119570.546875
2258,134317.21875
2259,116699.4921875
2260,109956.546875
2261,148313.359375
2262,163846.5
2263,177583.359375
2264,233340.109375
2265,110968.3828125
2266,199317.984375
2267,210954.453125
2268,216778.953125
2269,115006.6484375
2270,124108.2578125
2271,150593.78125
2272,117590.546875
2273,115017.0703125
2274,127655.140625
2275,123500.0859375
2276,136599.953125
2277,114306.515625
2278,99238.984375
2279,94192.734375
2280,74522.109375
2281,135308.46875
2282,136239.578125
2283,71329.3515625
2284,81338.875
2285,110601.4453125
2286,80644.5703125
2287,215928.046875
2288,201918.625
2289,214101.03125
2290,233533.34375
2291,169472.234375
2292,246877.828125
2293,233611.984375
2294,220533.1875
2295,229550.15625
2296,195389.578125
2297,164094.5
2298,220703.609375
2299,199006.484375
2300,181777.28125
2301,158263.90625
2302,155188.59375
2303,173577.703125
2304,168088.453125
2305,135862.28125
2306,135862.28125
2307,133465.53125
2308,181552.578125
2309,196239.640625
2310,174205.890625
2311,146648.65625
2312,113458.953125
2313,114795.2734375
2314,114522.78125
2315,114667.5859375
2316,102655.9921875
2317,122776.2265625
2318,108295.5078125
2319,119328.4765625
2320,136124.390625
2321,174285.828125
2322,141871.578125
2323,120738.765625
2324,112992.4765625
2325,159920.703125
2326,113003.359375
2327,127680.953125
2328,127877.390625
2329,116442.2421875
2330,116434.359375
2331,210068.5
2332,200049.25
2333,180073.953125
2334,143489.03125
2335,162792.828125
2336,184373.46875
2337,147688.78125
2338,190894.15625
2339,175741.734375
2340,233711.359375
2341,158424.125
2342,162734.296875
2343,161450.03125
2344,125785.8671875
2345,167616.703125
2346,165783.71875
2347,145879.375
2348,144120.171875
2349,105553.546875
2350,159956.078125
2351,182683.25
2352,191093.96875
2353,138256.6875
2354,100955.0234375
2355,114295.0703125
2356,114325.8125
2357,147800.515625
2358,110633.625
2359,92083.8828125
2360,88046.8125
2361,93969.3203125
2362,145475.375
2363,98065.703125
2364,122160.6015625
2365,172945.34375
2366,152574.109375
2367,161354.140625
2368,149013.15625
2369,165538.359375
2370,115070.28125
2371,108340.234375
2372,145842.375
2373,166239.359375
2374,186113.921875
2375,173268.09375
2376,152073.234375
2377,183411.359375
2378,92330.8046875
2379,100940.875
2380,91296.03125
2381,104619.125
2382,136050.015625
2383,154059.484375
2384,140755.71875
2385,107178.15625
2386,92246.046875
2387,93846.5390625
2388,68290.9609375
2389,91105.46875
2390,92338.1171875
2391,95590.8671875
2392,81805.0078125
2393,123268.3984375
2394,96418.6328125
2395,116443.1328125
2396,101745.078125
2397,130326.0703125
2398,93758.78125
2399,48068.53515625
2400,45385.80859375
2401,93513.5703125
2402,86165.0859375
2403,103870.921875
2404,92211.046875
2405,109814.8671875
2406,99682.8046875
2407,81021.9140625
2408,94578.6171875
2409,94322.890625
2410,114488.8203125
2411,80896.375
2412,103656.1875
2413,87819.390625
2414,92569.4765625
2415,97499.9375
2416,82934.515625
2417,85041.4453125
2418,94130.234375
2419,82593.1484375
2420,93544.6953125
2421,86813.4765625
2422,78456.6015625
2423,66865.4296875
2424,112516.9765625
2425,91110.25
2426,92634.296875
2427,74344.640625
2428,120253.71875
2429,81917.8203125
2430,87024.109375
2431,79300.6875
2432,98439.8515625
2433,94073.15625
2434,90635.078125
2435,102130.0546875
2436,67947.171875
2437,81913.0546875
2438,87213.7890625
2439,83960.875
2440,76397.03125
2441,79118.1015625
2442,85724.78125
2443,81074.1640625
2444,88709.453125
2445,52042.08203125
2446,60072.78125
2447,119651.1953125
2448,80092.875
2449,63362.24609375
2450,87415.21875
2451,85589.5
2452,104022.296875
2453,61470.62890625
2454,75243.8828125
2455,89997.8671875
2456,73321.7734375
2457,85757.0
2458,76510.2578125
2459,71021.453125
2460,88382.484375
2461,67383.1796875
2462,87975.0546875
2463,67744.71875
2464,100974.671875
2465,74568.2421875
2466,71315.265625
2467,104987.53125
2468,57944.9609375
2469,63097.34375
2470,100504.203125
2471,119892.6640625
2472,94677.796875
2473,77614.7578125
2474,57300.9140625
2475,116233.2109375
2476,76732.328125
2477,81811.40625
2478,116474.3359375
2479,79212.328125
2480,108565.9140625
2481,85972.1171875
2482,98175.8359375
2483,82135.7578125
2484,87873.7578125
2485,81713.46875
2486,111417.7890625
2487,95094.6875
2488,107617.546875
2489,111836.5859375
2490,116412.484375
2491,58402.046875
2492,125476.2734375
2493,92307.828125
2494,96103.5703125
2495,54452.84375
2496,138487.234375
2497,81393.265625
2498,85514.5234375
2499,69293.390625
2500,95536.4609375
2501,85148.8046875
2502,105673.40625
2503,59479.34375
2504,121704.8828125
2505,129498.7109375
2506,195313.203125
2507,191164.6875
2508,195313.203125
2509,152535.84375
2510,182622.453125
2511,139053.25
2512,126485.96875
2513,130736.0
2514,140234.515625
2515,113487.4140625
2516,103549.4765625
2517,99163.8671875
2518,105209.9375
2519,134548.5
2520,133354.96875
2521,123549.328125
2522,129626.46875
2523,93300.1328125
2524,98761.34375
2525,102255.3828125
2526,102241.34375
2527,88073.1015625
2528,93403.140625
2529,103147.25
2530,83089.046875
2531,164934.1875
2532,134077.25
2533,125359.8984375
2534,176047.203125
2535,179858.890625
2536,141259.453125
2537,168598.5
2538,125709.1171875
2539,141442.796875
2540,133787.4375
2541,128434.46875
2542,102202.0546875
2543,89077.0390625
2544,88196.5703125
2545,81169.7109375
2546,104416.28125
2547,105448.109375
2548,79675.46875
2549,102365.734375
2550,211595.171875
2551,101563.890625
2552,99088.0546875
2553,58293.0390625
2554,73219.75
2555,89788.1796875
2556,76657.0625
2557,78218.0546875
2558,70390.3125
2559,74208.4296875
2560,90905.59375
2561,99673.7734375
2562,75285.7265625
2563,88752.6953125
2564,104376.5546875
2565,75637.421875
2566,82180.1796875
2567,73107.6953125
2568,119058.84375
2569,125013.9140625
2570,90832.3671875
2571,120607.921875
2572,135237.90625
2573,145128.390625
2574,129728.125
2575,76527.3359375
2576,78615.6796875
2577,79408.75
2578,63542.99609375
2579,44672.41015625
2580,74755.7265625
2581,94488.28125
2582,83527.921875
2583,176941.984375
2584,106061.609375
2585,132929.234375
2586,152882.890625
2587,149720.265625
2588,102077.859375
2589,105492.3671875
2590,158557.890625
2591,105659.6015625
2592,147620.78125
2593,177150.5
2594,132976.015625
2595,151998.703125
2596,206374.6875
2597,141332.625
2598,144294.828125
2599,219338.46875
2600,60933.59765625
2601,109857.078125
2602,60166.75
2603,61990.21875
2604,57833.22265625
2605,64635.8671875
2606,103622.875
2607,119391.5390625
2608,128693.90625
2609,97582.3515625
2610,75393.7890625
2611,93368.7578125
2612,109884.9453125
2613,89787.40625
2614,90791.8359375
2615,97309.2265625
2616,93845.4609375
2617,111463.6953125
2618,121154.1171875
2619,135675.3125
2620,116055.328125
2621,116236.09375
2622,116736.890625
2623,158520.390625
2624,175306.515625
2625,182373.21875
2626,130309.171875
2627,147606.984375
2628,197162.578125
2629,209451.765625
2630,181722.515625
2631,219382.609375
2632,196638.671875
2633,201656.328125
2634,231339.953125
2635,108244.9140625
2636,118851.015625
2637,129489.6953125
2638,133756.4375
2639,110738.65625
2640,107447.4140625
2641,81273.4296875
2642,130870.21875
2643,76632.578125
2644,91934.453125
2645,71088.8125
2646,71088.8125
2647,71429.2109375
2648,112147.9140625
2649,93229.3359375
2650,110173.828125
2651,104899.15625
2652,221806.953125
2653,191937.59375
2654,161507.9375
2655,223889.671875
2656,180367.671875
2657,196113.171875
2658,168860.15625
2659,162444.1875
2660,188011.34375
2661,219952.625
2662,221016.8125
2663,179516.34375
2664,195960.046875
2665,218170.609375
2666,201715.765625
2667,113454.515625
2668,119245.3203125
2669,125260.5859375
2670,161942.5625
2671,119245.3203125
2672,143987.1875
2673,146245.171875
2674,144047.46875
2675,132734.265625
2676,128575.28125
2677,116396.2734375
2678,136766.9375
2679,166813.140625
2680,174818.171875
2681,203397.125
2682,180494.84375
2683,226098.453125
2684,179835.5625
2685,174329.203125
2686,170774.703125
2687,195691.3125
2688,164627.28125
2689,159039.328125
2690,238696.453125
2691,113193.734375
2692,102292.9375
2693,146461.921875
2694,102508.4609375
2695,120784.4921875
2696,119378.21875
2697,115433.328125
2698,109185.6875
2699,124962.65625
2700,119310.609375
2701,103395.2421875
2702,88637.5703125
2703,82756.59375
2704,109594.734375
2705,81826.9296875
2706,82222.828125
2707,86462.65625
2708,85670.0234375
2709,76167.578125
2710,87173.7890625
2711,150614.046875
2712,185763.53125
2713,146971.9375
2714,111641.46875
2715,108340.234375
2716,104973.9140625
2717,120457.5625
2718,179714.703125
2719,97633.6484375
2720,117834.1484375
2721,93047.3359375
2722,89219.1015625
2723,112905.765625
2724,81772.09375
2725,87325.5625
2726,97802.3203125
2727,124449.59375
2728,98381.0
2729,87789.9140625
2730,91218.3984375
2731,82945.59375
2732,79720.6171875
2733,115037.5859375
2734,94972.15625
2735,79530.3203125
2736,80438.1015625
2737,87379.625
2738,100554.4375
2739,114210.84375
2740,92118.140625
2741,94392.1796875
2742,105681.5703125
2743,91861.8828125
2744,115258.640625
2745,105405.9765625
2746,91471.9921875
2747,80157.140625
2748,74327.84375
2749,85719.3046875
2750,85984.578125
2751,88813.7421875
2752,110823.59375
2753,109658.6171875
2754,117081.40625
2755,80567.234375
2756,67656.265625
2757,55849.62109375
2758,66770.8671875
2759,79522.734375
2760,75571.3046875
2761,100150.953125
2762,105506.1484375
2763,131288.0
2764,96281.625
2765,161474.671875
2766,71858.4296875
2767,56345.28125
2768,89936.1796875
2769,90922.234375
2770,110014.4453125
2771,80582.453125
2772,79801.015625
2773,82914.6640625
2774,80904.859375
2775,79301.515625
2776,90310.140625
2777,83854.125
2778,82060.59375
2779,60988.3046875
2780,75031.6328125
2781,67889.9140625
2782,64169.328125
2783,49383.8984375
2784,85541.5234375
2785,70714.890625
2786,48101.875
2787,74700.7734375
2788,52000.80859375
2789,114979.34375
2790,55230.9140625
2791,86251.90625
2792,48267.2578125
2793,96619.109375
2794,52929.12109375
2795,79101.5859375
2796,67560.84375
2797,117643.15625
2798,56335.2890625
2799,78987.6796875
2800,55619.89453125
2801,71494.6328125
2802,80844.2421875
2803,109225.265625
2804,74783.75
2805,68378.875
2806,69170.9140625
2807,117632.8359375
2808,100117.8203125
2809,85055.390625
2810,87449.484375
2811,104806.5625
2812,108441.5390625
2813,112842.7890625
2814,112829.125
2815,75685.84375
2816,143520.921875
2817,97098.515625
2818,88025.3203125
2819,94175.7578125
2820,81209.3515625
2821,78944.3046875
2822,84099.671875
2823,139109.09375
2824,109858.2265625
2825,87972.1953125
2826,100162.609375
2827,80981.1328125
2828,113040.0078125
2829,132882.078125
2830,150826.203125
2831,142690.1875
2832,141696.34375
2833,171305.15625
2834,127453.6953125
2835,162079.765625
2836,125849.9453125
2837,114565.8203125
2838,112788.03125
2839,115744.953125
2840,145365.671875
2841,123561.34375
2842,134329.765625
2843,87230.671875
2844,102222.8203125
2845,81838.328125
2846,125778.546875
2847,119381.0625
2848,165250.1875
2849,124938.46875
2850,164722.453125
2851,137464.5625
2852,142568.859375
2853,135433.171875
2854,108643.59375
2855,144392.015625
2856,126430.0078125
2857,124503.015625
2858,141347.453125
2859,73448.9375
2860,85942.9296875
2861,90585.8203125
2862,132982.984375
2863,93107.0703125
2864,144884.3125
2865,101557.109375
2866,110906.9140625
2867,60971.03125
2868,74285.3203125
2869,67406.0625
2870,87010.5
2871,61380.35546875
2872,47562.1953125
2873,68782.671875
2874,75233.90625
2875,77856.8125
2876,105163.59375
2877,69868.5078125
2878,89803.3359375
2879,80087.7578125
2880,70688.390625
2881,78720.4140625
2882,83744.15625
2883,99274.296875
2884,113516.9609375
2885,79270.4375
2886,93933.75
2887,69814.890625
2888,74915.734375
2889,50090.640625
2890,55696.171875
2891,85395.2109375
2892,44540.0703125
2893,63912.75390625
2894,42370.84765625
2895,176127.296875
2896,179834.375
2897,128619.1796875
2898,119357.3828125
2899,161474.203125
2900,110009.6171875
2901,119258.171875
2902,125521.3984375
2903,207717.78125
2904,211242.53125
2905,47263.453125
2906,147330.34375
2907,78582.4765625
2908,94250.328125
2909,104857.25
2910,63624.0703125
2911,60166.75
2912,101821.6640625
2913,60165.60546875
2914,57833.22265625
2915,57833.22265625
2916,60165.60546875
2917,122001.09375
2918,86398.1953125
2919,135092.234375
